"."
"Sport",0.333333333333333
"War",0.3125
"Musical",0.285714285714286
"Family",0.25
"Crime",0.211538461538462
"History",0.210526315789474
"Thriller",0.2
"Music",0.2
"Western",0.2
"Biography",0.197802197802198
"Film-Noir",0.181818181818182
"Drama",0.179425837320574
"Romance",0.147651006711409
"Adventure",0.137931034482759
"Comedy",0.137254901960784
"Mystery",0.0952380952380952
"Action",0.0869565217391304
"Fantasy",0.0416666666666667
