"."
"Musical",0.5
"Crime",0.333333333333333
"Thriller",0.333333333333333
"Sport",0.2
"Music",0.2
"Comedy",0.166666666666667
"Action",0.166666666666667
"Drama",0.147368421052632
"History",0.142857142857143
"Biography",0.137931034482759
"Fantasy",0.111111111111111
"Adventure",0.0952380952380952
"Romance",0.0666666666666667
